Date,Open,High,Low,Close,Volume,Ticker
2018-01-02,137.20520861546922,137.55757785898157,135.07238633773767,135.5082244873047,571600,MCO
2018-01-03,134.97040649388907,138.13254713813822,134.92403801515198,138.03981018066406,1007600,MCO
2018-01-04,138.4014517036196,141.65631492115944,138.4014517036196,140.5806427001953,778200,MCO
2018-01-05,140.9237330109235,143.06582340105507,140.67335458295446,142.91744995117188,1275200,MCO
2018-01-08,143.16782082501012,144.14150208269564,142.60215945813914,143.79840087890625,566200,MCO
2018-01-09,143.91901400829323,144.95761447323628,143.70573592205344,144.7721405029297,626200,MCO
2018-01-10,144.78140264539067,145.05958526297985,143.13078641587657,143.55734252929688,627000,MCO
2018-01-11,144.26207754531444,144.46607336971772,143.36258288225582,144.4011688232422,521800,MCO
2018-01-12,145.18012853953482,146.1074415875898,144.4011889750905,145.81997680664062,564900,MCO
2018-01-16,146.33926336868322,146.98837964363946,143.6964297885742,144.22499084472656,588700,MCO
2018-01-17,145.50469673798725,146.55255088191208,144.4846467044238,145.96835327148438,680800,MCO
2018-01-18,145.46759333126462,146.4412748617293,144.99466877060425,146.12599182128906,780700,MCO
2018-01-19,146.78434180453587,148.49060816745825,146.3763360445877,147.60964965820312,786800,MCO
2018-01-22,147.98983794005963,148.81514571913846,145.77356104008368,148.80587768554688,491100,MCO
2018-01-23,148.57413341023366,149.399441655429,147.4984466199609,149.14906311035156,518400,MCO
2018-01-24,149.77961136349867,151.54150054057175,149.42722786821423,150.40090942382812,509000,MCO
2018-01-25,150.99440635911412,151.8011642954762,150.3174717015882,150.95730590820312,470200,MCO
2018-01-26,151.81969079358063,155.07455444335938,151.2169429824018,155.07455444335938,838700,MCO
2018-01-29,154.0638088975375,154.527465480731,149.9650864000684,149.99290466308594,964200,MCO
2018-01-30,149.34376380931428,150.87382462330993,148.4906375339685,149.88160705566406,778900,MCO
2018-01-31,149.87229625973572,150.93871451259844,148.954265606456,150.02993774414062,668000,MCO
2018-02-01,149.9187298981134,152.17210843042724,149.13052213347137,151.68063354492188,576600,MCO
2018-02-02,150.2988929695891,151.00364575679276,146.738014440023,147.08111572265625,786700,MCO
2018-02-05,146.394908479559,147.1738622049101,140.09845901832753,140.31173706054688,1363100,MCO
2018-02-06,139.90366990516162,146.48759608252598,136.6302570333658,146.45977783203125,1982000,MCO
2018-02-07,145.6066899176117,149.52921991056638,145.05956449876084,146.4969024658203,1034000,MCO
2018-02-08,146.4690287835615,148.48129551612544,140.8124301645157,141.0813446044922,1665200,MCO
2018-02-09,143.42750698008072,147.02548612277442,138.4385582698105,143.39968872070312,2309600,MCO
2018-02-12,145.4026906683312,149.64978618197998,144.40119086536092,147.70242309570312,1214600,MCO
2018-02-13,146.20939807927644,150.01138597474184,145.32845380584018,149.85374450683594,754000,MCO
2018-02-14,149.2417157284311,152.28330040584927,148.18457976310492,151.66200256347656,1356900,MCO
2018-02-15,153.05300041570334,154.85198974609375,151.3838343282446,154.85198974609375,934100,MCO
2018-02-16,154.5823220951145,157.1856601674993,154.27549873997495,156.39537048339844,765600,MCO
2018-02-20,155.67949103834226,157.60409272551834,154.66605295519452,156.32102966308594,661000,MCO
2018-02-21,156.25590123283135,158.63609123332478,155.1494814621993,155.2610626220703,804100,MCO
2018-02-22,156.08860471731893,156.89749392391306,154.6567618650543,155.428466796875,593900,MCO
2018-02-23,155.47492060722465,157.40882873535156,154.68461663344746,157.40882873535156,669000,MCO
2018-02-26,158.43155516753944,158.80346875217091,156.77657873032405,158.24560546875,739500,MCO
2018-02-27,157.96671028965784,159.59379535697886,156.54417419433594,156.54417419433594,742300,MCO
2018-02-28,157.50182089946284,159.0545373414448,155.1402295060016,155.15882873535156,1068000,MCO
2018-03-01,155.01006166888456,156.97186182685724,153.22491872026876,154.82411193847656,836700,MCO
2018-03-02,153.02968150577837,155.46567009742054,151.4955783033752,155.21463012695312,780900,MCO
2018-03-05,150.38915368834537,156.48839622951712,149.49657503465997,155.73529052734375,880300,MCO
2018-03-06,156.20013474339763,156.6650160968006,152.7042320731464,154.39639282226562,1095100,MCO
2018-03-07,152.48110096064676,155.59581205143306,152.30444375667827,155.0472412109375,773300,MCO
2018-03-08,155.4098623267248,156.93467290804628,155.00077856978248,156.54417419433594,757100,MCO
2018-03-09,157.845838199207,159.6216744063441,156.35821200978927,158.10617065429688,826000,MCO
2018-03-12,158.06893259043136,158.80345298021996,157.02760303099063,157.92947387695312,636600,MCO
2018-03-13,158.73841831866807,159.03594926090472,156.8417082166061,157.20431518554688,551900,MCO
2018-03-14,157.56687088263251,157.56687088263251,154.4893589089496,154.9821319580078,689800,MCO
2018-03-15,155.40983508035308,155.71665848455962,153.81064204530563,154.78689575195312,574700,MCO
2018-03-16,154.91710073018814,156.48840241139067,153.91295502527072,155.54934692382812,907600,MCO
2018-03-19,155.27038668423165,155.8840335335055,152.7414307481828,153.77346801757812,494300,MCO
2018-03-20,154.35916834549923,156.55340832944051,153.6897382360223,155.69802856445312,463500,MCO
2018-03-21,155.93984171753797,157.52972840309988,155.4098700309796,155.46566772460938,535100,MCO
2018-03-22,153.95937512591345,154.62880528764347,149.41283688660982,149.60809326171875,770100,MCO
2018-03-23,149.84056959246777,150.68665710775218,147.26512277857134,147.2930145263672,990300,MCO
2018-03-26,150.19383950788196,152.14634658220334,148.6783361640354,151.83023071289062,552400,MCO
2018-03-27,152.60194121635743,152.60194121635743,147.30228300717772,148.33432006835938,789100,MCO
2018-03-28,148.70628268910312,149.45009585748434,145.3405454813219,147.77651977539062,784100,MCO
2018-03-29,148.57605929095547,151.06781613133072,147.35807261248468,149.970703125,856900,MCO
2018-04-02,149.65463166721997,149.92425664617093,145.26614996562037,147.51617431640625,969700,MCO
2018-04-03,148.65048201182498,149.7661945419795,147.0047978722907,149.57093811035156,862300,MCO
2018-04-04,147.84150780268402,151.30953162124732,146.68861155563255,150.8632354736328,722900,MCO
2018-04-05,151.75587365075518,151.75587365075518,150.0079151816634,150.8354034423828,437700,MCO
2018-04-06,149.02241662530935,150.38916940806286,146.18663655949226,147.82302856445312,684300,MCO
2018-04-09,149.14325105227317,151.24450982924935,148.1019070907252,148.25997924804688,501800,MCO
2018-04-10,150.45421568838583,152.3416329443717,149.16183184052815,151.21661376953125,681600,MCO
2018-04-11,150.07299800343145,151.69077599144254,148.90148794364117,150.9934539794922,671400,MCO
