Date,Open,High,Low,Close,Volume,Ticker
2018-01-02,52.21941091232708,53.357999362017694,52.21941091232708,53.22063446044922,31766000,GOOGL
2018-01-03,53.25633216250734,54.3557468698066,53.23153936524892,54.12862396240234,31318000,GOOGL
2018-01-04,54.40484656612366,54.7514804041107,54.26450789235017,54.3388900756836,26052000,GOOGL
2018-01-05,54.720237383951606,55.22258571487363,54.63841320373191,55.05943298339844,30250000,GOOGL
2018-01-08,55.09464602680576,55.4993025166289,55.04505664237201,55.25382995605469,24644000,GOOGL
2018-01-09,55.46359230752594,55.46359230752594,54.95578828833966,55.183406829833984,26808000,GOOGL
2018-01-10,54.89628361530247,55.18291607811487,54.74652420696688,55.05199813842773,20734000,GOOGL
2018-01-11,55.15960717685105,55.28556503634139,54.87049658472819,55.14671325683594,22424000,GOOGL
2018-01-12,55.05001054507235,56.10131899756164,54.9463673433554,56.06908798217773,38586000,GOOGL
2018-01-16,56.54813187080861,56.97312049204504,55.8712275167124,56.071571350097656,36462000,GOOGL
2018-01-17,56.35225445885429,56.49904009850727,55.71402806111573,56.48813247680664,27830000,GOOGL
2018-01-18,56.50052585015715,56.56201789730871,55.76212943876354,56.33291244506836,27498000,GOOGL
2018-01-19,56.43506511586326,56.72020689433296,56.16083095816857,56.706321716308594,30552000,GOOGL
2018-01-22,56.72219234346744,57.86574078088286,56.62300979947485,57.73085403442383,29550000,GOOGL
2018-01-23,58.05120585591647,58.44247277294646,57.884088088915895,58.32643127441406,39138000,GOOGL
2018-01-24,58.763317447809065,58.865969388250754,57.891521289167045,58.08442687988281,37128000,GOOGL
2018-01-25,58.55156952464768,58.76431163354587,58.11170450023698,58.62248229980469,29984000,GOOGL
2018-01-26,58.88977898213961,58.89126586914063,57.922772751632536,58.89126586914063,42170000,GOOGL
2018-01-29,58.91308474024565,59.40898611420924,58.71769720777798,58.83770751953125,31494000,GOOGL
2018-01-30,58.40329891610791,58.90961228811915,58.24411121339858,58.38594055175781,37338000,GOOGL
2018-01-31,58.70530002463101,58.82977478286543,58.12460068518997,58.6264533996582,36022000,GOOGL
2018-02-01,58.31750745953423,58.8858123025016,57.98872383699025,58.595211029052734,73514000,GOOGL
2018-02-02,55.908911977935325,56.10132195619659,55.10307223257932,55.50128173828125,117842000,GOOGL
2018-02-05,54.579401181234864,55.29250913268484,52.40388506097322,52.68406677246094,83550000,GOOGL
2018-02-06,51.27521315823781,53.92332476135925,51.07833873275728,53.77703475952149,76630000,GOOGL
2018-02-07,53.803817837642576,53.88117758234869,52.29875519358381,52.33793258666992,51942000,GOOGL
2018-02-08,52.55909632128308,52.760431392321244,49.82320941140048,49.97247695922852,66792000,GOOGL
2018-02-09,50.873530413868025,52.154939421196886,49.44136696056784,51.884674072265625,98360000,GOOGL
2018-02-12,52.40041083155389,52.84176275541114,51.84599496738983,52.2957763671875,56240000,GOOGL
2018-02-13,52.06964802475591,52.6260502237265,51.9169110564332,52.27495193481445,31586000,GOOGL
2018-02-14,52.28388123916989,53.3327117456824,52.0597358421422,53.19534683227539,41304000,GOOGL
2018-02-15,53.728435037863214,54.256571212523454,52.9240821910196,54.12069320678711,37396000,GOOGL
2018-02-16,54.22086252426643,54.96124517382604,54.13011323977028,54.32599639892578,39948000,GOOGL
2018-02-20,54.19011920041888,55.35697356321542,54.053249936484505,54.72718048095703,33754000,GOOGL
2018-02-21,55.00042193417786,56.3443141726212,54.92157152908391,55.23101425170898,41486000,GOOGL
2018-02-22,55.4997978573037,55.811718753696205,54.80454387055176,55.04009628295898,28010000,GOOGL
2018-02-23,55.47451083570744,55.9872750286522,54.96770175819697,55.94214630126953,25292000,GOOGL
2018-02-26,56.12909364877986,56.74103654351824,56.00412704241539,56.71624374389648,30912000,GOOGL
2018-02-27,56.71624404513445,56.74351877326241,55.381772449677165,55.417476654052734,42964000,GOOGL
2018-02-28,55.64014233602032,55.92032787180553,54.69793258812944,54.74355316162109,49292000,GOOGL
2018-03-01,55.022244310460025,55.10803352616109,52.92705789939328,53.1313705444336,55338000,GOOGL
