Date,Open,High,Low,Close,Volume,Ticker
2018-01-02,60.316264951772666,60.5526083047293,59.89247472655318,60.29181671142578,2830000,OXY
2018-01-03,60.34070651395363,61.21272889046696,60.30810679117838,61.12308120727539,3463300,OXY
2018-01-04,60.79710850237813,61.11494812293178,60.397772659229766,61.09049987792969,2706100,OXY
2018-01-05,60.9845777973609,61.09867379443001,60.51189082792283,60.756385803222656,3240300,OXY
2018-01-08,60.79709305206757,61.31867620544016,60.64225213381616,61.277931213378906,3174600,OXY
2018-01-09,61.310530366672616,61.4816742543639,60.96823637352845,61.0334358215332,2985100,OXY
2018-01-10,61.04159459096704,61.08233958751085,60.42221219653518,60.51185989379883,4094300,OXY
2018-01-11,60.82969641476724,61.92991075041439,60.528153610221935,61.79136657714844,5061100,OXY
2018-01-12,61.93806722002125,62.55744963319497,61.75062033340831,62.37000274658203,5781100,OXY
2018-01-16,62.57373755561771,62.58188904112737,61.34312438964844,61.34312438964844,4333100,OXY
2018-01-17,61.58763882581756,62.09292538638008,61.09050375336058,61.82398223876953,3109900,OXY
2018-01-18,61.783217223700106,62.01956058389148,61.42463265803236,61.4409294128418,3012400,OXY
2018-01-19,61.48983621255508,61.63653190150337,61.20459632231209,61.57133865356445,3224800,OXY
2018-01-22,61.72616674413232,63.2664680480957,61.72616674413232,63.2664680480957,4309400,OXY
2018-01-23,63.11976989440761,63.48651213470546,62.93232924920444,63.09532165527344,3314000,OXY
2018-01-24,63.37241405408453,63.64135089318617,62.81007970205456,63.209415435791016,3356100,OXY
2018-01-25,63.22573875038365,63.38057971538312,62.49226027645832,62.54115676879883,2468700,OXY
2018-01-26,62.59005780169825,62.99754514098596,62.33741142326078,62.89974594116211,2345900,OXY
2018-01-29,62.65525412938273,62.90790052023532,62.0032780851421,62.133670806884766,3014800,OXY
2018-01-30,61.51428822558744,61.97067203179983,60.86230603005857,60.92750549316406,4415200,OXY
2018-01-31,61.00897751133876,61.326816995689605,60.48739444892916,61.09862518310547,4626100,OXY
2018-02-01,61.13938776477612,62.16625743471179,61.11493952321423,62.019561767578125,3165300,OXY
