Date,Open,High,Low,Close,Volume,Ticker
2018-01-02,88.99740316581037,88.99740316581037,87.64990226963201,88.29241943359375,2746700,AXP
2018-01-03,88.56012562372155,89.02416879870457,88.36380018879372,88.8367691040039,2976400,AXP
2018-01-04,89.5800561942323,91.03082035343036,89.47259673735071,90.31439208984376,3122000,AXP
2018-01-05,90.31439513016434,90.52037048339844,89.79498496319708,90.52037048339844,2550300,AXP
2018-01-08,90.44871595730312,90.6278195925891,89.66065039673273,89.68751525878906,1896500,AXP
2018-01-09,89.87560116978315,90.26963747605116,89.7949997287885,90.01888275146484,2978500,AXP
2018-01-10,89.90244360476609,90.97707911249734,89.8487138790893,90.64573669433594,2279200,AXP
2018-01-11,90.84277426878836,90.84277426878836,89.73230959611027,90.20694732666016,2745400,AXP
2018-01-12,90.32335068267469,90.47558947046112,89.4905057174649,90.42185974121094,3231500,AXP
2018-01-16,91.35321721178607,91.69351689715434,89.68752721851872,89.85767364501953,3814000,AXP
2018-01-17,90.43977896824732,90.44873620172616,88.87259789544513,90.23381042480467,4469700,AXP
2018-01-18,90.30542805171204,90.30542805171204,89.17706284529768,89.42781066894531,5290700,AXP
2018-01-19,86.87556182486281,88.60393886993127,86.28450742130039,87.78900146484375,12306000,AXP
2018-01-22,87.0994367729551,88.06660605751772,86.7233081725718,88.04869842529297,4983600,AXP
2018-01-23,87.9054205746206,88.12034633220607,87.26063646949756,87.74422454833984,4375200,AXP
2018-01-24,87.98601168226992,89.11438382148681,87.90541708850904,88.92632293701172,4949500,AXP
2018-01-25,89.04273353270905,89.65169547367341,88.8367581976974,89.27557373046875,3375200,AXP
2018-01-26,89.41885036788366,89.50840218291718,88.612870367851,89.22183227539062,3668700,AXP
2018-01-29,89.32932657107501,89.71440564562849,88.86365288742246,89.02484893798828,3472100,AXP
2018-01-30,89.06064856971206,89.64274569633345,88.38004921561199,88.39795684814453,3466500,AXP
2018-01-31,88.42482240631519,89.29348948683226,88.20989665240748,89.01587677001953,3202900,AXP
2018-02-01,88.61289598684058,89.58902950030402,88.12035744557505,89.55320739746094,2952100,AXP
2018-02-02,89.13229713249783,89.27558552924587,86.5442102494458,86.58003234863281,4663300,AXP
2018-02-05,85.81883550081297,86.61585845559404,79.35309319426948,82.39790344238281,6421900,AXP
2018-02-06,80.37399485481671,84.37702388115451,79.26353711751759,84.34120178222656,7244000,AXP
2018-02-07,83.75909006753106,84.94119179714606,83.6516306217987,83.83073425292969,3796800,AXP
2018-02-08,83.95608876922678,84.15310681738347,79.05752974999339,79.11125946044922,5814900,AXP
2018-02-09,80.123236901357,82.85460498495908,78.39486013192081,82.13818359375,8017600,AXP
2018-02-12,82.90835368082854,85.6845014969787,82.76506528218927,84.80687713623047,7419200,AXP
2018-02-13,84.20685725826549,84.9053709956105,83.12326455900391,84.68148803710938,3366700,AXP
2018-02-14,84.15312858746836,86.47255278702411,83.88446630095936,86.17703247070312,3446800,AXP
2018-02-15,86.92033068154288,87.0546618432994,85.46957326519927,86.47256469726562,3057400,AXP
2018-02-16,86.30240609805068,87.30539738866553,86.19493981732806,86.67852783203125,3280700,AXP
2018-02-20,86.49048334900361,87.50243206279771,86.41883914828358,87.03675842285156,3514700,AXP
